tile_id,source_image,source_site,source_split,component_idx,bbox_x,bbox_y,bbox_w,bbox_h,bbox_area,pixel_area,aspect_ratio,density,touches_left,touches_right,touches_top,touches_bottom,touches_boundary
Grecian_03__tile_r0000_c0002,Grecian_03.png,Grecian,train,4,0,395,219,158,34602,14118,1.386,0.408,True,False,False,False,True
Grecian_03__tile_r0001_c0000,Grecian_03.png,Grecian,train,1,552,1,88,137,12056,5419,0.642,0.4495,False,True,False,False,True
Grecian_03__tile_r0001_c0001,Grecian_03.png,Grecian,train,1,40,0,143,138,19734,9810,1.036,0.4971,False,False,True,False,True
Grecian_03__tile_r0001_c0001,Grecian_03.png,Grecian,train,2,522,0,52,21,1092,606,2.476,0.5549,False,False,True,False,True
Grecian_03__tile_r0001_c0001,Grecian_03.png,Grecian,train,3,579,0,42,41,1722,265,1.024,0.1539,False,False,True,False,True
Grecian_03__tile_r0001_c0002,Grecian_03.png,Grecian,train,1,10,0,52,21,1092,606,2.476,0.5549,False,False,True,False,True
Grecian_03__tile_r0001_c0002,Grecian_03.png,Grecian,train,2,67,0,42,41,1722,265,1.024,0.1539,False,False,True,False,True
Grecian_04__tile_r0000_c0001,Grecian_04.png,Grecian,train,1,604,504,36,44,1584,289,0.818,0.1824,False,True,False,False,True
Grecian_04__tile_r0000_c0001,Grecian_04.png,Grecian,train,2,540,582,100,58,5800,3034,1.724,0.5231,False,True,False,True,True
Grecian_04__tile_r0000_c0002,Grecian_04.png,Grecian,train,1,28,418,500,222,111000,46266,2.252,0.4168,False,False,False,True,True
Grecian_04__tile_r0000_c0003,Grecian_04.png,Grecian,train,1,0,444,16,51,816,546,0.314,0.6691,True,False,False,False,True
Grecian_04__tile_r0001_c0001,Grecian_04.png,Grecian,train,1,609,0,31,36,1116,241,0.861,0.2159,False,True,True,False,True
Grecian_04__tile_r0001_c0001,Grecian_04.png,Grecian,train,2,511,70,129,98,12642,6732,1.316,0.5325,False,True,False,False,True
Grecian_04__tile_r0001_c0002,Grecian_04.png,Grecian,train,1,0,0,492,168,82656,35831,2.929,0.4335,True,False,True,False,True
Heart_Failure_02__tile_r0001_c0001,Heart_Failure_02.png,Heart_Failure,train,1,177,131,32,93,2976,1955,0.344,0.6569,False,False,False,False,False
Heart_Failure_03__tile_r0000_c0001,Heart_Failure_03.png,Heart_Failure,train,1,193,124,39,95,3705,1755,0.411,0.4737,False,False,False,False,False
Heart_Failure_03__tile_r0000_c0001,Heart_Failure_03.png,Heart_Failure,train,2,215,264,15,44,660,238,0.341,0.3606,False,False,False,False,False
Heart_Failure_03__tile_r0000_c0001,Heart_Failure_03.png,Heart_Failure,train,3,393,289,10,37,370,195,0.27,0.527,False,False,False,False,False
Heart_Failure_03__tile_r0000_c0001,Heart_Failure_03.png,Heart_Failure,train,4,413,351,42,69,2898,1857,0.609,0.6408,False,False,False,False,False
Heart_Failure_03__tile_r0000_c0001,Heart_Failure_03.png,Heart_Failure,train,5,201,380,90,29,2610,1530,3.103,0.5862,False,False,False,False,False
Heart_Failure_03__tile_r0000_c0001,Heart_Failure_03.png,Heart_Failure,train,6,175,399,143,110,15730,5935,1.3,0.3773,False,False,False,False,False
Heart_Failure_03__tile_r0000_c0001,Heart_Failure_03.png,Heart_Failure,train,7,387,418,104,52,5408,2927,2.0,0.5412,False,False,False,False,False
Heart_Failure_07__tile_r0000_c0000,Heart_Failure_07.png,Heart_Failure,train,1,591,396,36,52,1872,607,0.692,0.3243,False,False,False,False,False
Heart_Failure_07__tile_r0000_c0001,Heart_Failure_07.png,Heart_Failure,train,1,168,244,35,20,700,269,1.75,0.3843,False,False,False,False,False
Heart_Failure_07__tile_r0000_c0001,Heart_Failure_07.png,Heart_Failure,train,2,79,396,36,52,1872,607,0.692,0.3243,False,False,False,False,False
Heart_Failure_07__tile_r0001_c0000,Heart_Failure_07.png,Heart_Failure,train,1,490,161,150,41,6150,5102,3.659,0.8296,False,True,False,False,True
Heart_Failure_07__tile_r0001_c0001,Heart_Failure_07.png,Heart_Failure,train,1,0,161,292,49,14308,9268,5.959,0.6477,True,False,False,False,True
Heart_Failure_08__tile_r0000_c0001,Heart_Failure_08.png,Heart_Failure,train,1,251,539,25,32,800,189,0.781,0.2362,False,False,False,False,False
Heart_Failure_08__tile_r0001_c0001,Heart_Failure_08.png,Heart_Failure,train,1,251,27,25,32,800,189,0.781,0.2362,False,False,False,False,False
Heart_Failure_08__tile_r0001_c0001,Heart_Failure_08.png,Heart_Failure,train,2,580,343,31,43,1333,342,0.721,0.2566,False,False,False,False,False
Heart_Failure_08__tile_r0001_c0001,Heart_Failure_08.png,Heart_Failure,train,3,447,427,51,17,867,222,3.0,0.2561,False,False,False,False,False
Heart_Failure_08__tile_r0001_c0002,Heart_Failure_08.png,Heart_Failure,train,1,68,343,31,43,1333,342,0.721,0.2566,False,False,False,False,False
Heart_Failure_08__tile_r0001_c0002,Heart_Failure_08.png,Heart_Failure,train,2,242,352,296,235,69560,10391,1.26,0.1494,False,False,False,False,False
Heart_Failure_08__tile_r0001_c0003,Heart_Failure_08.png,Heart_Failure,train,1,0,500,26,75,1950,1043,0.347,0.5349,True,False,False,False,True
Heart_Failure_08__tile_r0002_c0000,Heart_Failure_08.png,Heart_Failure,train,1,429,171,211,63,13293,11084,3.349,0.8338,False,True,False,False,True
Heart_Failure_08__tile_r0002_c0000,Heart_Failure_08.png,Heart_Failure,train,2,610,470,30,42,1260,366,0.714,0.2905,False,True,False,False,True
Heart_Failure_08__tile_r0002_c0001,Heart_Failure_08.png,Heart_Failure,train,1,421,158,125,23,2875,621,5.435,0.216,False,False,False,False,False
Heart_Failure_08__tile_r0002_c0001,Heart_Failure_08.png,Heart_Failure,train,2,0,171,231,63,14553,12023,3.667,0.8262,True,False,False,False,True
Heart_Failure_08__tile_r0002_c0001,Heart_Failure_08.png,Heart_Failure,train,3,223,330,8,23,184,91,0.348,0.4946,False,False,False,False,False
Heart_Failure_08__tile_r0002_c0001,Heart_Failure_08.png,Heart_Failure,train,4,98,455,43,57,2451,559,0.754,0.2281,False,False,False,False,False
Heart_Failure_08__tile_r0002_c0002,Heart_Failure_08.png,Heart_Failure,train,1,307,0,231,75,17325,5869,3.08,0.3388,False,False,True,False,True
Heart_Failure_08__tile_r0002_c0002,Heart_Failure_08.png,Heart_Failure,train,2,0,158,34,10,340,175,3.4,0.5147,True,False,False,False,True
Heart_Failure_08__tile_r0002_c0003,Heart_Failure_08.png,Heart_Failure,train,1,0,0,26,63,1638,1001,0.413,0.6111,True,False,True,False,True
Heart_Failure_09__tile_r0001_c0000,Heart_Failure_09.png,Heart_Failure,train,1,534,307,9,55,495,410,0.164,0.8283,False,False,False,False,False
Heart_Failure_09__tile_r0001_c0000,Heart_Failure_09.png,Heart_Failure,train,2,620,313,20,23,460,280,0.87,0.6087,False,True,False,False,True
Heart_Failure_09__tile_r0001_c0000,Heart_Failure_09.png,Heart_Failure,train,3,602,328,38,23,874,358,1.652,0.4096,False,True,False,False,True
Heart_Failure_09__tile_r0001_c0000,Heart_Failure_09.png,Heart_Failure,train,4,546,349,94,168,15792,8417,0.56,0.533,False,True,False,False,True
Heart_Failure_09__tile_r0001_c0001,Heart_Failure_09.png,Heart_Failure,train,1,218,177,22,94,2068,909,0.234,0.4396,False,False,False,False,False
Heart_Failure_09__tile_r0001_c0001,Heart_Failure_09.png,Heart_Failure,train,2,242,219,57,71,4047,2035,0.803,0.5028,False,False,False,False,False
Heart_Failure_09__tile_r0001_c0001,Heart_Failure_09.png,Heart_Failure,train,3,198,281,43,64,2752,501,0.672,0.182,False,False,False,False,False
Heart_Failure_09__tile_r0001_c0001,Heart_Failure_09.png,Heart_Failure,train,4,22,307,9,55,495,410,0.164,0.8283,False,False,False,False,False
Heart_Failure_09__tile_r0001_c0001,Heart_Failure_09.png,Heart_Failure,train,5,108,313,188,91,17108,2739,2.066,0.1601,False,False,False,False,False
Heart_Failure_09__tile_r0001_c0001,Heart_Failure_09.png,Heart_Failure,train,6,90,328,46,25,1150,401,1.84,0.3487,False,False,False,False,False
Heart_Failure_09__tile_r0001_c0001,Heart_Failure_09.png,Heart_Failure,train,7,34,349,188,259,48692,10998,0.726,0.2259,False,False,False,False,False
Heart_Failure_09__tile_r0001_c0001,Heart_Failure_09.png,Heart_Failure,train,8,135,377,53,70,3710,1046,0.757,0.2819,False,False,False,False,False
Heart_Failure_09__tile_r0001_c0001,Heart_Failure_09.png,Heart_Failure,train,9,203,427,44,65,2860,945,0.677,0.3304,False,False,False,False,False
Heart_Failure_09__tile_r0001_c0001,Heart_Failure_09.png,Heart_Failure,train,10,424,477,50,34,1700,373,1.471,0.2194,False,False,False,False,False
Heart_Failure_09__tile_r0001_c0001,Heart_Failure_09.png,Heart_Failure,train,11,151,544,20,41,820,356,0.488,0.4341,False,False,False,False,False
Heart_Failure_09__tile_r0002_c0000,Heart_Failure_09.png,Heart_Failure,train,1,631,0,9,5,45,25,1.8,0.5556,False,True,True,False,True
Heart_Failure_09__tile_r0002_c0001,Heart_Failure_09.png,Heart_Failure,train,1,119,0,103,96,9888,1244,1.073,0.1258,False,False,True,False,True
Heart_Failure_09__tile_r0002_c0001,Heart_Failure_09.png,Heart_Failure,train,2,151,32,20,41,820,356,0.488,0.4341,False,False,False,False,False
Heart_Failure_10__tile_r0001_c0000,Heart_Failure_10.png,Heart_Failure,train,1,489,346,151,92,13892,4830,1.641,0.3477,False,True,False,False,True
Heart_Failure_10__tile_r0001_c0000,Heart_Failure_10.png,Heart_Failure,train,2,567,431,73,104,7592,1807,0.702,0.238,False,True,False,False,True
Heart_Failure_10__tile_r0001_c0000,Heart_Failure_10.png,Heart_Failure,train,3,636,494,4,6,24,16,0.667,0.6667,False,True,False,False,True
Heart_Failure_10__tile_r0001_c0000,Heart_Failure_10.png,Heart_Failure,train,4,617,562,23,78,1794,1113,0.295,0.6204,False,True,False,True,True
Heart_Failure_10__tile_r0001_c0001,Heart_Failure_10.png,Heart_Failure,train,1,0,346,136,92,12512,4434,1.478,0.3544,True,False,False,False,True
Heart_Failure_10__tile_r0001_c0001,Heart_Failure_10.png,Heart_Failure,train,2,55,431,91,104,9464,2170,0.875,0.2293,False,False,False,False,False
Heart_Failure_10__tile_r0001_c0001,Heart_Failure_10.png,Heart_Failure,train,3,105,543,101,97,9797,6354,1.041,0.6486,False,False,False,True,True
Heart_Failure_10__tile_r0002_c0000,Heart_Failure_10.png,Heart_Failure,train,1,618,0,19,23,437,195,0.826,0.4462,False,False,True,False,True
Heart_Failure_10__tile_r0002_c0000,Heart_Failure_10.png,Heart_Failure,train,2,617,50,23,87,2001,1134,0.264,0.5667,False,True,False,False,True
Heart_Failure_10__tile_r0002_c0001,Heart_Failure_10.png,Heart_Failure,train,1,106,0,19,23,437,195,0.826,0.4462,False,False,True,False,True
Heart_Failure_10__tile_r0002_c0001,Heart_Failure_10.png,Heart_Failure,train,2,105,31,174,197,34278,14963,0.883,0.4365,False,False,False,False,False
Heart_Failure_10__tile_r0002_c0001,Heart_Failure_10.png,Heart_Failure,train,3,264,179,27,66,1782,683,0.409,0.3833,False,False,False,False,False
Heart_Failure_10__tile_r0002_c0001,Heart_Failure_10.png,Heart_Failure,train,4,231,216,26,33,858,485,0.788,0.5653,False,False,False,False,False
Heart_Failure_10__tile_r0002_c0001,Heart_Failure_10.png,Heart_Failure,train,5,271,245,19,20,380,124,0.95,0.3263,False,False,False,False,False
Heart_Failure_10__tile_r0002_c0001,Heart_Failure_10.png,Heart_Failure,train,6,135,261,33,44,1452,333,0.75,0.2293,False,False,False,False,False
Isaac_M_Scott_01__tile_r0001_c0001,Isaac_M_Scott_01.png,Isaac_M_Scott,train,1,523,509,117,103,12051,9176,1.136,0.7614,False,True,False,False,True
Isaac_M_Scott_01__tile_r0001_c0002,Isaac_M_Scott_01.png,Isaac_M_Scott,train,1,11,480,629,160,100640,80226,3.931,0.7972,False,True,False,True,True
Isaac_M_Scott_01__tile_r0001_c0003,Isaac_M_Scott_01.png,Isaac_M_Scott,train,1,0,476,192,164,31488,30262,1.171,0.9611,True,True,False,True,True
Isaac_M_Scott_01__tile_r0002_c0001,Isaac_M_Scott_01.png,Isaac_M_Scott,train,1,523,0,117,100,11700,9066,1.17,0.7749,False,True,True,False,True
Isaac_M_Scott_01__tile_r0002_c0002,Isaac_M_Scott_01.png,Isaac_M_Scott,train,1,11,0,629,153,96237,76415,4.111,0.794,False,True,True,False,True
Isaac_M_Scott_01__tile_r0002_c0003,Isaac_M_Scott_01.png,Isaac_M_Scott,train,1,0,0,192,155,29760,28959,1.239,0.9731,True,True,True,False,True
Isaac_M_Scott_02__tile_r0001_c0000,Isaac_M_Scott_02.png,Isaac_M_Scott,train,1,481,564,159,70,11130,8532,2.271,0.7666,False,True,False,False,True
Isaac_M_Scott_02__tile_r0001_c0001,Isaac_M_Scott_02.png,Isaac_M_Scott,train,1,0,564,172,72,12384,10615,2.389,0.8572,True,False,False,False,True
Isaac_M_Scott_02__tile_r0001_c0001,Isaac_M_Scott_02.png,Isaac_M_Scott,train,2,531,573,109,67,7303,6614,1.627,0.9057,False,True,False,True,True
Isaac_M_Scott_02__tile_r0001_c0002,Isaac_M_Scott_02.png,Isaac_M_Scott,train,1,19,573,497,67,33299,26051,7.418,0.7823,False,False,False,True,True
Isaac_M_Scott_02__tile_r0001_c0003,Isaac_M_Scott_02.png,Isaac_M_Scott,train,1,0,614,4,10,40,28,0.4,0.7,True,False,False,False,True
Isaac_M_Scott_02__tile_r0002_c0000,Isaac_M_Scott_02.png,Isaac_M_Scott,train,1,481,52,159,70,11130,8532,2.271,0.7666,False,True,False,False,True
Isaac_M_Scott_02__tile_r0002_c0001,Isaac_M_Scott_02.png,Isaac_M_Scott,train,1,0,52,172,72,12384,10615,2.389,0.8572,True,False,False,False,True
Isaac_M_Scott_02__tile_r0002_c0001,Isaac_M_Scott_02.png,Isaac_M_Scott,train,2,531,61,109,68,7412,6615,1.603,0.8925,False,True,False,False,True
Isaac_M_Scott_02__tile_r0002_c0002,Isaac_M_Scott_02.png,Isaac_M_Scott,train,1,19,61,497,74,36778,26740,6.716,0.7271,False,False,False,False,False
Isaac_M_Scott_02__tile_r0002_c0002,Isaac_M_Scott_02.png,Isaac_M_Scott,train,2,382,138,25,18,450,161,1.389,0.3578,False,False,False,False,False
Isaac_M_Scott_02__tile_r0002_c0003,Isaac_M_Scott_02.png,Isaac_M_Scott,train,1,0,102,4,10,40,28,0.4,0.7,True,False,False,False,True
Isaac_M_Scott_03__tile_r0001_c0000,Isaac_M_Scott_03.png,Isaac_M_Scott,train,1,0,539,510,97,49470,37778,5.258,0.7637,True,False,False,False,True
Isaac_M_Scott_03__tile_r0002_c0000,Isaac_M_Scott_03.png,Isaac_M_Scott,train,1,0,27,510,97,49470,37778,5.258,0.7637,True,False,False,False,True
Isaac_M_Scott_05__tile_r0000_c0001,Isaac_M_Scott_05.png,Isaac_M_Scott,train,1,607,302,33,338,11154,8817,0.098,0.7905,False,True,False,True,True
Isaac_M_Scott_05__tile_r0000_c0002,Isaac_M_Scott_05.png,Isaac_M_Scott,train,1,95,292,113,348,39324,31253,0.325,0.7948,False,False,False,True,True
Isaac_M_Scott_05__tile_r0001_c0001,Isaac_M_Scott_05.png,Isaac_M_Scott,train,1,612,0,28,258,7224,4549,0.109,0.6297,False,True,True,False,True
Isaac_M_Scott_05__tile_r0001_c0002,Isaac_M_Scott_05.png,Isaac_M_Scott,train,1,100,0,162,379,61398,32717,0.427,0.5329,False,False,True,False,True
Isaac_M_Scott_06__tile_r0000_c0002,Isaac_M_Scott_06.png,Isaac_M_Scott,train,1,200,567,102,73,7446,3636,1.397,0.4883,False,False,False,True,True
Isaac_M_Scott_06__tile_r0001_c0002,Isaac_M_Scott_06.png,Isaac_M_Scott,train,1,172,55,130,585,76050,51674,0.222,0.6795,False,False,False,True,True
Isaac_M_Scott_06__tile_r0002_c0002,Isaac_M_Scott_06.png,Isaac_M_Scott,train,1,185,0,115,130,14950,11161,0.885,0.7466,False,False,True,False,True
Montana_01__tile_r0001_c0000,Montana_01.png,Montana,train,1,331,216,22,27,594,269,0.815,0.4529,False,False,False,False,False
Montana_01__tile_r0001_c0000,Montana_01.png,Montana,train,2,1,239,538,401,215738,167784,1.342,0.7777,False,False,False,True,True
Montana_01__tile_r0001_c0001,Montana_01.png,Montana,train,1,0,408,27,36,972,447,0.75,0.4599,True,False,False,False,True
Montana_01__tile_r0001_c0002,Montana_01.png,Montana,train,1,160,462,376,178,66928,27488,2.112,0.4107,False,False,False,True,True
Montana_01__tile_r0001_c0003,Montana_01.png,Montana,train,1,0,627,24,13,312,156,1.846,0.5,True,False,False,True,True
Montana_01__tile_r0002_c0000,Montana_01.png,Montana,train,1,1,0,590,305,179950,85841,1.934,0.477,False,False,True,False,True
Montana_01__tile_r0002_c0001,Montana_01.png,Montana,train,1,0,200,79,105,8295,3420,0.752,0.4123,True,False,False,False,True
Montana_01__tile_r0002_c0002,Montana_01.png,Montana,train,1,129,0,511,545,278495,175923,0.938,0.6317,False,True,True,False,True
Montana_01__tile_r0002_c0002,Montana_01.png,Montana,train,2,274,493,62,17,1054,400,3.647,0.3795,False,False,False,False,False
Montana_01__tile_r0002_c0002,Montana_01.png,Montana,train,3,247,507,92,22,2024,574,4.182,0.2836,False,False,False,False,False
Montana_01__tile_r0002_c0003,Montana_01.png,Montana,train,1,0,115,192,431,82752,64609,0.445,0.7808,True,True,False,False,True
Montana_01__tile_r0003_c0002,Montana_01.png,Montana,train,1,249,0,90,17,1530,486,5.294,0.3176,False,False,True,False,True
Montana_01__tile_r0003_c0002,Montana_01.png,Montana,train,2,471,0,169,33,5577,3833,5.121,0.6873,False,True,True,False,True
Montana_01__tile_r0003_c0003,Montana_01.png,Montana,train,1,0,0,170,34,5780,4062,5.0,0.7028,True,False,True,False,True
Montana_02__tile_r0002_c0001,Montana_02.png,Montana,train,1,394,544,246,96,23616,12952,2.562,0.5484,False,True,False,True,True
Montana_02__tile_r0002_c0002,Montana_02.png,Montana,train,1,184,295,456,345,157320,104810,1.322,0.6662,False,True,False,True,True
Montana_02__tile_r0002_c0002,Montana_02.png,Montana,train,2,487,306,72,19,1368,607,3.789,0.4437,False,False,False,False,False
Montana_02__tile_r0002_c0002,Montana_02.png,Montana,train,3,496,317,134,30,4020,1085,4.467,0.2699,False,False,False,False,False
Montana_02__tile_r0002_c0002,Montana_02.png,Montana,train,4,0,544,185,96,17760,8276,1.927,0.466,True,False,False,True,True
Montana_02__tile_r0002_c0002,Montana_02.png,Montana,train,5,196,607,15,33,495,296,0.455,0.598,False,False,False,True,True
Montana_02__tile_r0002_c0003,Montana_02.png,Montana,train,1,0,306,47,19,893,427,2.474,0.4782,True,False,False,False,True
Montana_02__tile_r0002_c0003,Montana_02.png,Montana,train,2,0,317,118,26,3068,932,4.538,0.3038,True,False,False,False,True
Montana_02__tile_r0002_c0003,Montana_02.png,Montana,train,3,0,416,190,224,42560,33653,0.848,0.7907,True,False,False,True,True
Montana_02__tile_r0003_c0001,Montana_02.png,Montana,train,1,392,32,248,430,106640,74098,0.577,0.6948,False,True,False,False,True
Montana_02__tile_r0003_c0002,Montana_02.png,Montana,train,1,0,0,640,482,308480,197355,1.328,0.6398,True,True,True,False,True
Montana_02__tile_r0003_c0003,Montana_02.png,Montana,train,1,0,0,190,357,67830,62618,0.532,0.9232,True,False,True,False,True
Montana_03__tile_r0001_c0000,Montana_03.png,Montana,train,1,406,590,154,50,7700,3653,3.08,0.4744,False,False,False,True,True
Montana_03__tile_r0001_c0000,Montana_03.png,Montana,train,2,385,623,11,17,187,154,0.647,0.8235,False,False,False,True,True
Montana_03__tile_r0001_c0001,Montana_03.png,Montana,train,1,0,590,48,50,2400,1641,0.96,0.6837,True,False,False,True,True
Montana_03__tile_r0001_c0002,Montana_03.png,Montana,train,1,147,466,493,174,85782,64808,2.833,0.7555,False,True,False,True,True
Montana_03__tile_r0001_c0003,Montana_03.png,Montana,train,1,0,462,192,178,34176,33015,1.079,0.966,True,True,False,True,True
Montana_03__tile_r0002_c0000,Montana_03.png,Montana,train,1,1,78,574,533,305942,187801,1.077,0.6138,False,False,False,False,False
Montana_03__tile_r0002_c0001,Montana_03.png,Montana,train,1,0,78,48,51,2448,1649,0.941,0.6736,True,False,False,False,True
Montana_03__tile_r0002_c0001,Montana_03.png,Montana,train,2,0,151,11,30,330,264,0.367,0.8,True,False,False,False,True
Montana_03__tile_r0002_c0001,Montana_03.png,Montana,train,3,0,366,2,4,8,6,0.5,0.75,True,False,False,False,True
Montana_03__tile_r0002_c0001,Montana_03.png,Montana,train,4,0,398,63,64,4032,1824,0.984,0.4524,True,False,False,False,True
Montana_03__tile_r0002_c0002,Montana_03.png,Montana,train,1,142,0,498,411,204678,145167,1.212,0.7092,False,True,True,False,True
Montana_03__tile_r0002_c0002,Montana_03.png,Montana,train,2,440,382,108,70,7560,1621,1.543,0.2144,False,False,False,False,False
Montana_03__tile_r0002_c0003,Montana_03.png,Montana,train,1,0,0,192,324,62208,57742,0.593,0.9282,True,True,True,False,True
Montana_03__tile_r0002_c0003,Montana_03.png,Montana,train,2,0,382,17,12,204,152,1.417,0.7451,True,False,False,False,True
Montana_03__tile_r0002_c0003,Montana_03.png,Montana,train,3,0,397,36,27,972,353,1.333,0.3632,True,False,False,False,True
Montana_03__tile_r0003_c0000,Montana_03.png,Montana,train,1,1,0,362,99,35838,15989,3.657,0.4461,False,False,True,False,True
Montana_03__tile_r0003_c0000,Montana_03.png,Montana,train,2,389,0,2,2,4,3,1.0,0.75,False,False,True,False,True
Montana_03__tile_r0003_c0000,Montana_03.png,Montana,train,3,410,0,10,3,30,19,3.333,0.6333,False,False,True,False,True
Montana_04__tile_r0001_c0002,Montana_04.png,Montana,train,1,586,528,49,24,1176,464,2.042,0.3946,False,False,False,False,False
Montana_04__tile_r0001_c0003,Montana_04.png,Montana,train,1,74,528,49,24,1176,464,2.042,0.3946,False,False,False,False,False
Montana_04__tile_r0002_c0002,Montana_04.png,Montana,train,1,586,16,49,24,1176,464,2.042,0.3946,False,False,False,False,False
