sample_id,split,image_path,label_path,class_id,class_name,source_dataset,site_id,real_or_synthetic,coordinate_source,num_objects,preprocessing_profile
Near_Shore_02__tile_r0018_c0001,train,data\dataset_v1.0\images\train\Near_Shore_02__tile_r0018_c0001.png,data\dataset_v1.0\labels\train\Near_Shore_02__tile_r0018_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_02,REAL,synthetic_demo,0,P4
Near_Shore_02__tile_r0018_c0002,train,data\dataset_v1.0\images\train\Near_Shore_02__tile_r0018_c0002.png,data\dataset_v1.0\labels\train\Near_Shore_02__tile_r0018_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_02,REAL,synthetic_demo,0,P4
Near_Shore_02__tile_r0018_c0003,train,data\dataset_v1.0\images\train\Near_Shore_02__tile_r0018_c0003.png,data\dataset_v1.0\labels\train\Near_Shore_02__tile_r0018_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_02,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0000_c0000,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0000_c0000.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0000_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0000_c0001,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0000_c0001.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0000_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0000_c0002,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0000_c0002.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0000_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0000_c0003,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0000_c0003.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0000_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0001_c0000,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0001_c0000.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0001_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0001_c0001,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0001_c0001.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0001_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0001_c0002,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0001_c0002.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0001_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0001_c0003,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0001_c0003.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0001_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0002_c0000,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0002_c0000.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0002_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0002_c0001,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0002_c0001.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0002_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0002_c0002,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0002_c0002.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0002_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0002_c0003,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0002_c0003.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0002_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0003_c0000,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0003_c0000.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0003_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0003_c0001,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0003_c0001.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0003_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0003_c0002,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0003_c0002.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0003_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0003_c0003,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0003_c0003.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0003_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0004_c0000,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0004_c0000.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0004_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0004_c0001,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0004_c0001.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0004_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0004_c0002,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0004_c0002.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0004_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0004_c0003,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0004_c0003.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0004_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0005_c0000,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0005_c0000.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0005_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0005_c0001,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0005_c0001.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0005_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0005_c0002,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0005_c0002.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0005_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0005_c0003,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0005_c0003.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0005_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0006_c0000,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0006_c0000.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0006_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0006_c0001,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0006_c0001.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0006_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0006_c0002,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0006_c0002.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0006_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0006_c0003,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0006_c0003.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0006_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0007_c0000,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0007_c0000.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0007_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0007_c0001,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0007_c0001.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0007_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0007_c0002,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0007_c0002.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0007_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0007_c0003,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0007_c0003.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0007_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0008_c0000,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0008_c0000.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0008_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0008_c0001,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0008_c0001.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0008_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0008_c0002,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0008_c0002.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0008_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0008_c0003,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0008_c0003.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0008_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0009_c0000,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0009_c0000.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0009_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0009_c0001,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0009_c0001.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0009_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0009_c0002,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0009_c0002.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0009_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0009_c0003,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0009_c0003.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0009_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0010_c0000,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0010_c0000.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0010_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0010_c0001,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0010_c0001.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0010_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0010_c0002,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0010_c0002.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0010_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0010_c0003,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0010_c0003.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0010_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0011_c0000,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0011_c0000.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0011_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0011_c0001,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0011_c0001.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0011_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0011_c0002,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0011_c0002.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0011_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0011_c0003,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0011_c0003.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0011_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0012_c0000,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0012_c0000.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0012_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0012_c0001,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0012_c0001.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0012_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0012_c0002,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0012_c0002.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0012_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0012_c0003,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0012_c0003.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0012_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0013_c0000,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0013_c0000.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0013_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0013_c0001,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0013_c0001.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0013_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0013_c0002,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0013_c0002.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0013_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0013_c0003,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0013_c0003.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0013_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0014_c0000,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0014_c0000.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0014_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0014_c0001,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0014_c0001.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0014_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0014_c0002,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0014_c0002.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0014_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0014_c0003,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0014_c0003.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0014_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0015_c0000,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0015_c0000.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0015_c0000.txt,2,shipwreck,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,1,P4
Near_Shore_03__tile_r0015_c0001,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0015_c0001.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0015_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0015_c0002,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0015_c0002.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0015_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0015_c0003,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0015_c0003.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0015_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0016_c0000,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0016_c0000.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0016_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0016_c0001,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0016_c0001.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0016_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0016_c0002,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0016_c0002.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0016_c0002.txt,2,shipwreck,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,1,P4
Near_Shore_03__tile_r0016_c0003,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0016_c0003.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0016_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0017_c0000,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0017_c0000.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0017_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0017_c0001,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0017_c0001.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0017_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0017_c0002,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0017_c0002.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0017_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_03__tile_r0017_c0003,train,data\dataset_v1.0\images\train\Near_Shore_03__tile_r0017_c0003.png,data\dataset_v1.0\labels\train\Near_Shore_03__tile_r0017_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_03,REAL,synthetic_demo,0,P4
Near_Shore_04__tile_r0000_c0000,train,data\dataset_v1.0\images\train\Near_Shore_04__tile_r0000_c0000.png,data\dataset_v1.0\labels\train\Near_Shore_04__tile_r0000_c0000.txt,2,shipwreck,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_04,REAL,synthetic_demo,1,P4
Near_Shore_04__tile_r0000_c0001,train,data\dataset_v1.0\images\train\Near_Shore_04__tile_r0000_c0001.png,data\dataset_v1.0\labels\train\Near_Shore_04__tile_r0000_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_04,REAL,synthetic_demo,0,P4
Near_Shore_04__tile_r0000_c0002,train,data\dataset_v1.0\images\train\Near_Shore_04__tile_r0000_c0002.png,data\dataset_v1.0\labels\train\Near_Shore_04__tile_r0000_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_04,REAL,synthetic_demo,0,P4
Near_Shore_04__tile_r0000_c0003,train,data\dataset_v1.0\images\train\Near_Shore_04__tile_r0000_c0003.png,data\dataset_v1.0\labels\train\Near_Shore_04__tile_r0000_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_04,REAL,synthetic_demo,0,P4
Near_Shore_04__tile_r0001_c0000,train,data\dataset_v1.0\images\train\Near_Shore_04__tile_r0001_c0000.png,data\dataset_v1.0\labels\train\Near_Shore_04__tile_r0001_c0000.txt,2,shipwreck,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_04,REAL,synthetic_demo,2,P4
Near_Shore_04__tile_r0001_c0001,train,data\dataset_v1.0\images\train\Near_Shore_04__tile_r0001_c0001.png,data\dataset_v1.0\labels\train\Near_Shore_04__tile_r0001_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_04,REAL,synthetic_demo,0,P4
Near_Shore_04__tile_r0001_c0002,train,data\dataset_v1.0\images\train\Near_Shore_04__tile_r0001_c0002.png,data\dataset_v1.0\labels\train\Near_Shore_04__tile_r0001_c0002.txt,2,shipwreck,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_04,REAL,synthetic_demo,1,P4
Near_Shore_04__tile_r0001_c0003,train,data\dataset_v1.0\images\train\Near_Shore_04__tile_r0001_c0003.png,data\dataset_v1.0\labels\train\Near_Shore_04__tile_r0001_c0003.txt,2,shipwreck,AI4Shipwrecks-NOAA-ThunderBay,Near_Shore_04,REAL,synthetic_demo,1,P4
